ID,doi,Tipo,Nivel,Autor,Autores,Publicación / Proyecto,Editorial o Revista,Año,type_work,URL,journal_raw,project_role,XX,numero_autores,posicion_autor,tipo_proyecto,Puntaje,nombre_UAI,nombre_completo,Sinonimos,horas_investigacion,area,orcid,gscholar,name_end,promedio_horas,total_years_carga,year_inicio,Percentil,Reference,Reference_DT,Reference_k
158,NA,artículo WoS,Q2,"Ibanez, Agustin","Steeb, B.; Garcia-Cordero, I.; Huizing, M.C.; Collazo, L.; Borovinsky, G.; Ferrari, J.; Cuitino, M.M.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M.",Progressive Compromise of Nouns and Action Verbs in Posterior Cortical Atrophy,"Frontiers in Psychology, Vol. 9, artículo 1345, 3 agosto 2018.",2018,ARTICLE,NA,Frontiers in Psychology,NA,NA,10,8,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Steeb, B.; Garcia-Cordero, I.; Huizing, M.C.; Collazo, L.; Borovinsky, G.; Ferrari, J.; Cuitino, M.M.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2018) Progressive Compromise of Nouns and Action Verbs in Posterior Cortical Atrophy. Frontiers in Psychology, Vol. 9, artículo 1345, 3 agosto 2018.","<a href="""" target=""_blank"">Steeb, B.; Garcia-Cordero, I.; Huizing, M.C.; Collazo, L.; Borovinsky, G.; Ferrari, J.; Cuitino, M.M.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2018) Progressive Compromise of Nouns and Action Verbs in Posterior Cortical Atrophy. Frontiers in Psychology, Vol. 9, artículo 1345, 3 agosto 2018.</a>","[Steeb, B.; Garcia-Cordero, I.; Huizing, M.C.; Collazo, L.; Borovinsky, G.; Ferrari, J.; Cuitino, M.M.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2018) Progressive Compromise of Nouns and Action Verbs in Posterior Cortical Atrophy. Frontiers in Psychology, Vol. 9, artículo 1345, 3 agosto 2018.]()"
160,NA,artículo WoS,Q2,"Ibanez, Agustin","Gonzalez-Gadea, M.L.; Ibanez, Agustin; Sigman, M.",Schadenfreude is higher in real-life situations compared to hypothetical scenarios,"PLoS One, Vol. 13, Nº10, artículo e0205595, octubre 2018.",2018,ARTICLE,NA,PLoS One,NA,NA,3,2,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Gonzalez-Gadea, M.L.; Ibanez, Agustin; Sigman, M. (2018) Schadenfreude is higher in real-life situations compared to hypothetical scenarios. PLoS One, Vol. 13, Nº10, artículo e0205595, octubre 2018.","<a href="""" target=""_blank"">Gonzalez-Gadea, M.L.; Ibanez, Agustin; Sigman, M. (2018) Schadenfreude is higher in real-life situations compared to hypothetical scenarios. PLoS One, Vol. 13, Nº10, artículo e0205595, octubre 2018.</a>","[Gonzalez-Gadea, M.L.; Ibanez, Agustin; Sigman, M. (2018) Schadenfreude is higher in real-life situations compared to hypothetical scenarios. PLoS One, Vol. 13, Nº10, artículo e0205595, octubre 2018.]()"
161,NA,artículo WoS,Q2,"Ibanez, Agustin","Bertoux, M.; Flanagan, E.C.; Hobbs, M.; Ruiz-Tagle, A.; Delgado, C.; Ibanez, Agustin",Structural anatomical investigation of long-term memory deficit in behavioral frontotemporal dementia,"Journal of Alzheimer's Disease, Vol. 62, Nº4, pp. 1887-1900, 27 marzo 2018.",2018,ARTICLE,NA,Journal of Alzheimer's Disease,NA,NA,6,6,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Bertoux, M.; Flanagan, E.C.; Hobbs, M.; Ruiz-Tagle, A.; Delgado, C.; Ibanez, Agustin (2018) Structural anatomical investigation of long-term memory deficit in behavioral frontotemporal dementia. Journal of Alzheimer's Disease, Vol. 62, Nº4, pp. 1887-1900, 27 marzo 2018.","<a href="""" target=""_blank"">Bertoux, M.; Flanagan, E.C.; Hobbs, M.; Ruiz-Tagle, A.; Delgado, C.; Ibanez, Agustin (2018) Structural anatomical investigation of long-term memory deficit in behavioral frontotemporal dementia. Journal of Alzheimer's Disease, Vol. 62, Nº4, pp. 1887-1900, 27 marzo 2018.</a>","[Bertoux, M.; Flanagan, E.C.; Hobbs, M.; Ruiz-Tagle, A.; Delgado, C.; Ibanez, Agustin (2018) Structural anatomical investigation of long-term memory deficit in behavioral frontotemporal dementia. Journal of Alzheimer's Disease, Vol. 62, Nº4, pp. 1887-1900, 27 marzo 2018.]()"
181,NA,artículo WoS,Q2,"Ibanez, Agustin","Baez, S.; Santamaria, H.; Ibanez, Agustin",Disarming ex-combatants’ minds: Toward situated reintegration process in post-conflict Colombia,"Frontiers in Psychology, Vol. 10, artículo 73, 29 enero 2019.",2019,ARTICLE,NA,Frontiers in Psychology,NA,NA,3,3,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Baez, S.; Santamaria, H.; Ibanez, Agustin (2019) Disarming ex-combatants’ minds: Toward situated reintegration process in post-conflict Colombia. Frontiers in Psychology, Vol. 10, artículo 73, 29 enero 2019.","<a href="""" target=""_blank"">Baez, S.; Santamaria, H.; Ibanez, Agustin (2019) Disarming ex-combatants’ minds: Toward situated reintegration process in post-conflict Colombia. Frontiers in Psychology, Vol. 10, artículo 73, 29 enero 2019.</a>","[Baez, S.; Santamaria, H.; Ibanez, Agustin (2019) Disarming ex-combatants’ minds: Toward situated reintegration process in post-conflict Colombia. Frontiers in Psychology, Vol. 10, artículo 73, 29 enero 2019.]()"
188,NA,artículo WoS,Q2,"Ibanez, Agustin","Baez, S.; Santamaria, H.; Ibanez, Agustin; Montano, S.; Garcia, A.M.; Patino, M.; Idarraga, C.","Out of context, beyond the face: Neuroanatomical pathways of emotional face-body language integration in adolescent offenders","Frontiers in Behavioral Neuroscience, Vol. 13, artículo 34, 26 febrero 2019.",2019,ARTICLE,NA,Frontiers in Behavioral Neuroscience,NA,NA,7,3,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Baez, S.; Santamaria, H.; Ibanez, Agustin; Montano, S.; Garcia, A.M.; Patino, M.; Idarraga, C. (2019) Out of context, beyond the face: Neuroanatomical pathways of emotional face-body language integration in adolescent offenders. Frontiers in Behavioral Neuroscience, Vol. 13, artículo 34, 26 febrero 2019.","<a href="""" target=""_blank"">Baez, S.; Santamaria, H.; Ibanez, Agustin; Montano, S.; Garcia, A.M.; Patino, M.; Idarraga, C. (2019) Out of context, beyond the face: Neuroanatomical pathways of emotional face-body language integration in adolescent offenders. Frontiers in Behavioral Neuroscience, Vol. 13, artículo 34, 26 febrero 2019.</a>","[Baez, S.; Santamaria, H.; Ibanez, Agustin; Montano, S.; Garcia, A.M.; Patino, M.; Idarraga, C. (2019) Out of context, beyond the face: Neuroanatomical pathways of emotional face-body language integration in adolescent offenders. Frontiers in Behavioral Neuroscience, Vol. 13, artículo 34, 26 febrero 2019.]()"
190,NA,artículo WoS,Q2,"Ibanez, Agustin","Calvo, N.; Abrevaya, S.; Martinez, M.; Steeb, B.; Zamora, D.; Sedeno, L.; Ibanez, Agustin; Garcia, A.M.",Rethinking the neural basis of prosody and non-literal language: Spared pragmatics and cognitive compensation in a bilingual with extensive right-hemisphere damage,"Frontiers in Psychology, Vol. 10, artículo 570, 19 marzo 2019.",2019,ARTICLE,NA,Frontiers in Psychology,NA,NA,8,7,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Calvo, N.; Abrevaya, S.; Martinez, M.; Steeb, B.; Zamora, D.; Sedeno, L.; Ibanez, Agustin; Garcia, A.M. (2019) Rethinking the neural basis of prosody and non-literal language: Spared pragmatics and cognitive compensation in a bilingual with extensive right-hemisphere damage. Frontiers in Psychology, Vol. 10, artículo 570, 19 marzo 2019.","<a href="""" target=""_blank"">Calvo, N.; Abrevaya, S.; Martinez, M.; Steeb, B.; Zamora, D.; Sedeno, L.; Ibanez, Agustin; Garcia, A.M. (2019) Rethinking the neural basis of prosody and non-literal language: Spared pragmatics and cognitive compensation in a bilingual with extensive right-hemisphere damage. Frontiers in Psychology, Vol. 10, artículo 570, 19 marzo 2019.</a>","[Calvo, N.; Abrevaya, S.; Martinez, M.; Steeb, B.; Zamora, D.; Sedeno, L.; Ibanez, Agustin; Garcia, A.M. (2019) Rethinking the neural basis of prosody and non-literal language: Spared pragmatics and cognitive compensation in a bilingual with extensive right-hemisphere damage. Frontiers in Psychology, Vol. 10, artículo 570, 19 marzo 2019.]()"
193,NA,artículo WoS,Q2,"Ibanez, Agustin","Afonso, O.; Suarez, P.; Cuetos, F.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M.",The Embodied Penman: Effector-Specific Motor–Language Integration During Handwriting,"Cognitive Science, Vol. 43, Nº7, artículo e12767, julio 2019.",2019,ARTICLE,NA,Cognitive Science,NA,NA,6,4,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Afonso, O.; Suarez, P.; Cuetos, F.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2019) The Embodied Penman: Effector-Specific Motor–Language Integration During Handwriting. Cognitive Science, Vol. 43, Nº7, artículo e12767, julio 2019.","<a href="""" target=""_blank"">Afonso, O.; Suarez, P.; Cuetos, F.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2019) The Embodied Penman: Effector-Specific Motor–Language Integration During Handwriting. Cognitive Science, Vol. 43, Nº7, artículo e12767, julio 2019.</a>","[Afonso, O.; Suarez, P.; Cuetos, F.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2019) The Embodied Penman: Effector-Specific Motor–Language Integration During Handwriting. Cognitive Science, Vol. 43, Nº7, artículo e12767, julio 2019.]()"
196,NA,artículo WoS,Q2,"Ibanez, Agustin","Musa, G.; Slachevsky, A.; Munoz, C., Mendez, C.; Villagra, R.; Gonzalez, C.; Ibanez, Agustin; Hornberger, M.; Lillo, P.",Alzheimer’s Disease or Behavioral Variant Frontotemporal Dementia? Review of Key Points Toward an Accurate Clinical and Neuropsychological Diagnosis,Journal of Alzheimer's Disease. Publicación online: 26 diciembre 2019.,2019,NA,NA,NA,NA,NA,8,6,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Musa, G.; Slachevsky, A.; Munoz, C., Mendez, C.; Villagra, R.; Gonzalez, C.; Ibanez, Agustin; Hornberger, M.; Lillo, P. (2019) Alzheimer’s Disease or Behavioral Variant Frontotemporal Dementia? Review of Key Points Toward an Accurate Clinical and Neuropsychological Diagnosis. Journal of Alzheimer's Disease. Publicación online: 26 diciembre 2019.","<a href="""" target=""_blank"">Musa, G.; Slachevsky, A.; Munoz, C., Mendez, C.; Villagra, R.; Gonzalez, C.; Ibanez, Agustin; Hornberger, M.; Lillo, P. (2019) Alzheimer’s Disease or Behavioral Variant Frontotemporal Dementia? Review of Key Points Toward an Accurate Clinical and Neuropsychological Diagnosis. Journal of Alzheimer's Disease. Publicación online: 26 diciembre 2019.</a>","[Musa, G.; Slachevsky, A.; Munoz, C., Mendez, C.; Villagra, R.; Gonzalez, C.; Ibanez, Agustin; Hornberger, M.; Lillo, P. (2019) Alzheimer’s Disease or Behavioral Variant Frontotemporal Dementia? Review of Key Points Toward an Accurate Clinical and Neuropsychological Diagnosis. Journal of Alzheimer's Disease. Publicación online: 26 diciembre 2019.]()"
197,NA,artículo WoS,Q2,"Ibanez, Agustin","Martinez, J.F.; Trujillo, C.; Arevalo, A.; Ibanez, Agustin; Cardona, J.F.",Assessment of Conjunctive Binding in Aging: A Promising Approach for Alzheimer’s Disease Detection,"Journal of Alzheimer's Disease, Vol. 69, Nº1, pp. 71-81, mayo 2019.",2019,NA,NA,Journal of Alzheimer's Disease,NA,NA,5,4,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Martinez, J.F.; Trujillo, C.; Arevalo, A.; Ibanez, Agustin; Cardona, J.F. (2019) Assessment of Conjunctive Binding in Aging: A Promising Approach for Alzheimer’s Disease Detection. Journal of Alzheimer's Disease, Vol. 69, Nº1, pp. 71-81, mayo 2019.","<a href="""" target=""_blank"">Martinez, J.F.; Trujillo, C.; Arevalo, A.; Ibanez, Agustin; Cardona, J.F. (2019) Assessment of Conjunctive Binding in Aging: A Promising Approach for Alzheimer’s Disease Detection. Journal of Alzheimer's Disease, Vol. 69, Nº1, pp. 71-81, mayo 2019.</a>","[Martinez, J.F.; Trujillo, C.; Arevalo, A.; Ibanez, Agustin; Cardona, J.F. (2019) Assessment of Conjunctive Binding in Aging: A Promising Approach for Alzheimer’s Disease Detection. Journal of Alzheimer's Disease, Vol. 69, Nº1, pp. 71-81, mayo 2019.]()"
201,NA,artículo WoS,Q2,"Ibanez, Agustin","Kogan, B.; Munoz, E.A.; Ibanez, Agustin; Garcia, A.M.",Too late to be grounded? Motor resonance for action words acquired after middle childhood,"Brain and Cognition, Vol. 138, artículo 105509, febrero 2020. Publicación online: 17 diciembre 2019.",2020,ARTICLE,NA,Brain and Cognition,NA,NA,4,3,NA,75,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Kogan, B.; Munoz, E.A.; Ibanez, Agustin; Garcia, A.M. (2020) Too late to be grounded? Motor resonance for action words acquired after middle childhood. Brain and Cognition, Vol. 138, artículo 105509, febrero 2020. Publicación online: 17 diciembre 2019.","<a href="""" target=""_blank"">Kogan, B.; Munoz, E.A.; Ibanez, Agustin; Garcia, A.M. (2020) Too late to be grounded? Motor resonance for action words acquired after middle childhood. Brain and Cognition, Vol. 138, artículo 105509, febrero 2020. Publicación online: 17 diciembre 2019.</a>","[Kogan, B.; Munoz, E.A.; Ibanez, Agustin; Garcia, A.M. (2020) Too late to be grounded? Motor resonance for action words acquired after middle childhood. Brain and Cognition, Vol. 138, artículo 105509, febrero 2020. Publicación online: 17 diciembre 2019.]()"
215,NA,artículo WoS,Q2,"Martinez-Pernia, David","Kaltwasser, A.; Martinez-Pernia, David; Puyol, C.; Carrasco, D.",What makes metalheads happy? A phenomenological analysis of flow experiences in metal musicians,"Qualitative Research in Psychology, Vol. 16, Nº4, pp. 537-565, 2019.",2019,ARTICLE,NA,Qualitative Research in Psychology,NA,NA,4,2,NA,75,"MARTÍNEZ PERNÍA, DAVID",David . Martínez-Pernia,"Martínez-Pernia, D; Martínez-Pernia, D.; Martinez-Pernia, David; Martínez-Pernia, David; Martínez-Pernía, David",180,clínica,0000-0003-2830-7920,NA,0,180,1,2019,NA,"Kaltwasser, A.; Martinez-Pernia, David; Puyol, C.; Carrasco, D. (2019) What makes metalheads happy? A phenomenological analysis of flow experiences in metal musicians. Qualitative Research in Psychology, Vol. 16, Nº4, pp. 537-565, 2019.","<a href="""" target=""_blank"">Kaltwasser, A.; Martinez-Pernia, David; Puyol, C.; Carrasco, D. (2019) What makes metalheads happy? A phenomenological analysis of flow experiences in metal musicians. Qualitative Research in Psychology, Vol. 16, Nº4, pp. 537-565, 2019.</a>","[Kaltwasser, A.; Martinez-Pernia, David; Puyol, C.; Carrasco, D. (2019) What makes metalheads happy? A phenomenological analysis of flow experiences in metal musicians. Qualitative Research in Psychology, Vol. 16, Nº4, pp. 537-565, 2019.]()"
233,NA,artículo WoS,Q2,"Navarrete, Gorka","Correia, R.; Navarrete, Gorka",Social cognition and executive functions as key factors for effective pedagogy in higher education,"Frontiers in Psychology, Vol. 8, artículo 2017, 21 noviembre 2017.",2017,ARTICLE,NA,Frontiers in Psychology,NA,NA,2,2,NA,75,"NAVARRETE GARCÍA, GORKA",Gorka . Navarrete García,"Gorka Navarrete; Navarrete, G.",180,básica,0000-0001-7678-8656,Bys2da0AAAAJ,0,180,3,2017,NA,"Correia, R.; Navarrete, Gorka (2017) Social cognition and executive functions as key factors for effective pedagogy in higher education. Frontiers in Psychology, Vol. 8, artículo 2017, 21 noviembre 2017.","<a href="""" target=""_blank"">Correia, R.; Navarrete, Gorka (2017) Social cognition and executive functions as key factors for effective pedagogy in higher education. Frontiers in Psychology, Vol. 8, artículo 2017, 21 noviembre 2017.</a>","[Correia, R.; Navarrete, Gorka (2017) Social cognition and executive functions as key factors for effective pedagogy in higher education. Frontiers in Psychology, Vol. 8, artículo 2017, 21 noviembre 2017.]()"
238,NA,artículo WoS,Q2,"Navarrete, Gorka","Petrova, D.; Mas, G.; Navarrete, Gorka; Rodriguez, T.T.",Cancer screening risk literacy of physicians in training: An experimental study,"PLoS One, Vol. 14, Nº7, artículo e0218821, 3 jul 2019.",2019,ARTICLE,NA,PLoS One,NA,NA,4,3,NA,75,"NAVARRETE GARCÍA, GORKA",Gorka . Navarrete García,"Gorka Navarrete; Navarrete, G.",180,básica,0000-0001-7678-8656,Bys2da0AAAAJ,0,180,3,2017,NA,"Petrova, D.; Mas, G.; Navarrete, Gorka; Rodriguez, T.T. (2019) Cancer screening risk literacy of physicians in training: An experimental study. PLoS One, Vol. 14, Nº7, artículo e0218821, 3 jul 2019.","<a href="""" target=""_blank"">Petrova, D.; Mas, G.; Navarrete, Gorka; Rodriguez, T.T. (2019) Cancer screening risk literacy of physicians in training: An experimental study. PLoS One, Vol. 14, Nº7, artículo e0218821, 3 jul 2019.</a>","[Petrova, D.; Mas, G.; Navarrete, Gorka; Rodriguez, T.T. (2019) Cancer screening risk literacy of physicians in training: An experimental study. PLoS One, Vol. 14, Nº7, artículo e0218821, 3 jul 2019.]()"
239,NA,artículo WoS,Q2,"Navarrete, Gorka","Modrono, C.; Navarrete, Gorka; Nicolle, A.; Gonzalez-Mora, J.L.; Smith, K.; Goel, V.",Developmental grey matter changes in superior parietal cortex accompany improved transitive reasoning,"Thinking and Reasoning, Vol. 25, Nº2, pp. 151-170, 3 abril 2019.",2019,ARTICLE,NA,Thinking and Reasoning,NA,NA,6,2,NA,75,"NAVARRETE GARCÍA, GORKA",Gorka . Navarrete García,"Gorka Navarrete; Navarrete, G.",180,básica,0000-0001-7678-8656,Bys2da0AAAAJ,0,180,3,2017,NA,"Modrono, C.; Navarrete, Gorka; Nicolle, A.; Gonzalez-Mora, J.L.; Smith, K.; Goel, V. (2019) Developmental grey matter changes in superior parietal cortex accompany improved transitive reasoning. Thinking and Reasoning, Vol. 25, Nº2, pp. 151-170, 3 abril 2019.","<a href="""" target=""_blank"">Modrono, C.; Navarrete, Gorka; Nicolle, A.; Gonzalez-Mora, J.L.; Smith, K.; Goel, V. (2019) Developmental grey matter changes in superior parietal cortex accompany improved transitive reasoning. Thinking and Reasoning, Vol. 25, Nº2, pp. 151-170, 3 abril 2019.</a>","[Modrono, C.; Navarrete, Gorka; Nicolle, A.; Gonzalez-Mora, J.L.; Smith, K.; Goel, V. (2019) Developmental grey matter changes in superior parietal cortex accompany improved transitive reasoning. Thinking and Reasoning, Vol. 25, Nº2, pp. 151-170, 3 abril 2019.]()"
241,NA,artículo WoS,Q2,"Navarrete, Gorka","Vartanian, O.; Navarrete, Gorka; Chatterjee, A.; Fich, L.B.; Leder, H.; Modrono, C.; Rostrup, N.; Skov, M.; Corradi, G.; Nadal, M.",Preference for curvilinear contour in interior architectural spaces: Evidence from experts and nonexperts,"Psychology of Aesthetics, Creativity, and the Arts, Vol. 13, Nº1, pp. 110-116, febrero 2019.",2019,ARTICLE,NA,Psychology of Aesthetics,NA,NA,10,2,NA,75,"NAVARRETE GARCÍA, GORKA",Gorka . Navarrete García,"Gorka Navarrete; Navarrete, G.",180,básica,0000-0001-7678-8656,Bys2da0AAAAJ,0,180,3,2017,NA,"Vartanian, O.; Navarrete, Gorka; Chatterjee, A.; Fich, L.B.; Leder, H.; Modrono, C.; Rostrup, N.; Skov, M.; Corradi, G.; Nadal, M. (2019) Preference for curvilinear contour in interior architectural spaces: Evidence from experts and nonexperts. Psychology of Aesthetics, Creativity, and the Arts, Vol. 13, Nº1, pp. 110-116, febrero 2019.","<a href="""" target=""_blank"">Vartanian, O.; Navarrete, Gorka; Chatterjee, A.; Fich, L.B.; Leder, H.; Modrono, C.; Rostrup, N.; Skov, M.; Corradi, G.; Nadal, M. (2019) Preference for curvilinear contour in interior architectural spaces: Evidence from experts and nonexperts. Psychology of Aesthetics, Creativity, and the Arts, Vol. 13, Nº1, pp. 110-116, febrero 2019.</a>","[Vartanian, O.; Navarrete, Gorka; Chatterjee, A.; Fich, L.B.; Leder, H.; Modrono, C.; Rostrup, N.; Skov, M.; Corradi, G.; Nadal, M. (2019) Preference for curvilinear contour in interior architectural spaces: Evidence from experts and nonexperts. Psychology of Aesthetics, Creativity, and the Arts, Vol. 13, Nº1, pp. 110-116, febrero 2019.]()"
